"gene.name"	"DE"	"in.module"	"Coarse.module"	"Fine.module"
"18717"	"pdp1"	FALSE	FALSE	NA	NA
"18718"	"pdp2"	FALSE	FALSE	NA	NA
"18719"	"pdpk1"	FALSE	FALSE	NA	NA
"18720"	"pdpn"	FALSE	FALSE	36	198
"18721"	"pdpr"	FALSE	FALSE	NA	NA
"18722"	"pdrg1"	FALSE	FALSE	4	35
"18723"	"pds5a"	FALSE	FALSE	2	17
"18724"	"pds5b"	FALSE	FALSE	2	17
"18725"	"pdss1"	FALSE	FALSE	6	47
"18726"	"pdss2"	FALSE	FALSE	NA	NA
"18727"	"pdx1"	FALSE	FALSE	NA	NA
"18728"	"pdxdc1"	FALSE	FALSE	NA	NA
"18729"	"pdxk"	FALSE	FALSE	25	134
"18730"	"pdxk-ps"	FALSE	FALSE	NA	NA
"18731"	"pdyn"	FALSE	FALSE	NA	NA
"18732"	"pdzd11"	FALSE	FALSE	NA	NA
"18733"	"pdzd2"	FALSE	FALSE	80	326
"18734"	"pdzd3"	FALSE	FALSE	NA	NA
"18735"	"pdzd4"	FALSE	FALSE	57	291
"18736"	"pdzd7"	FALSE	FALSE	NA	NA
"18737"	"pdzd8"	FALSE	FALSE	NA	NA
"18738"	"pdzd9"	FALSE	FALSE	NA	NA
"18739"	"pdzk1"	FALSE	FALSE	NA	NA
"18740"	"pdzk1ip1"	FALSE	FALSE	NA	NA
"18741"	"pdzrn3"	FALSE	FALSE	36	196
"18742"	"pdzrn4"	FALSE	FALSE	NA	NA
"18743"	"pea15a"	FALSE	FALSE	48	250
"18744"	"pea15b"	FALSE	FALSE	NA	NA
"18745"	"pear1"	FALSE	FALSE	62	303
"18746"	"pebp1"	FALSE	FALSE	7	49
"18747"	"pebp4"	FALSE	FALSE	NA	NA
"18748"	"pecam1"	FALSE	FALSE	16	77
"18749"	"pecr"	FALSE	FALSE	47	247
"18750"	"pef1"	FALSE	FALSE	NA	NA
"18751"	"peg10"	FALSE	FALSE	NA	NA
"18752"	"peg12"	FALSE	FALSE	NA	NA
"18753"	"peg3"	FALSE	FALSE	81	333
"18754"	"peli1"	FALSE	FALSE	1	11
"18755"	"peli2"	FALSE	FALSE	24	119
"18756"	"peli3"	FALSE	FALSE	NA	NA
"18757"	"pelo"	FALSE	FALSE	NA	NA
"18758"	"pelp1"	FALSE	FALSE	NA	NA
"18759"	"pemt"	FALSE	FALSE	NA	NA
"18760"	"penk"	FALSE	FALSE	36	195
"18761"	"peo1"	FALSE	FALSE	2	15
"18762"	"pepd"	TRUE	FALSE	24	115
"18763"	"per1"	FALSE	FALSE	32	174
"18764"	"per2"	FALSE	FALSE	NA	NA
"18765"	"per3"	FALSE	FALSE	NA	NA
"18766"	"perp"	FALSE	FALSE	58	296
"18767"	"pes1"	FALSE	FALSE	5	43
"18768"	"pet2"	FALSE	FALSE	NA	NA
"18769"	"pex1"	FALSE	FALSE	NA	NA
"18770"	"pex10"	FALSE	FALSE	NA	NA
"18771"	"pex11a"	FALSE	FALSE	29	163
"18772"	"pex11b"	FALSE	FALSE	NA	NA
"18773"	"pex12"	FALSE	FALSE	NA	NA
"18774"	"pex13"	FALSE	FALSE	23	109
"18775"	"pex14"	FALSE	FALSE	NA	NA
"18776"	"pex16"	FALSE	FALSE	NA	NA
"18777"	"pex19"	FALSE	FALSE	NA	NA
"18778"	"pex26"	FALSE	FALSE	NA	NA
"18779"	"pex3"	FALSE	FALSE	NA	NA
"18780"	"pex5"	FALSE	FALSE	NA	NA
"18781"	"pex5l"	FALSE	FALSE	NA	NA
"18782"	"pex6"	FALSE	FALSE	NA	NA
"18783"	"pex7"	FALSE	FALSE	3	23
"18784"	"pf4"	FALSE	FALSE	31	168
"18785"	"pfas"	FALSE	FALSE	10	53
"18786"	"pfdn1"	TRUE	FALSE	NA	NA
"18787"	"pfdn2"	FALSE	FALSE	NA	NA
"18788"	"pfdn4"	FALSE	FALSE	NA	NA
"18789"	"pfdn5"	TRUE	FALSE	4	32
"18790"	"pfkfb1"	FALSE	FALSE	NA	NA
"18791"	"pfkfb2"	FALSE	FALSE	NA	NA
"18792"	"pfkfb3"	FALSE	FALSE	27	157
"18793"	"pfkfb4"	FALSE	FALSE	25	139
"18794"	"pfkl"	FALSE	FALSE	44	221
"18795"	"pfkm"	FALSE	FALSE	47	244
"18796"	"pfkp"	FALSE	FALSE	45	222
"18797"	"pfn1"	FALSE	FALSE	NA	NA
"18798"	"pfn2"	FALSE	FALSE	81	331
"18799"	"pfn3"	FALSE	FALSE	NA	NA
"18800"	"pfn4"	FALSE	FALSE	NA	NA
"18801"	"pfpl"	FALSE	FALSE	NA	NA
"18802"	"pga5"	FALSE	FALSE	NA	NA
"18803"	"pgam1"	TRUE	FALSE	44	221
"18804"	"pgam2"	FALSE	FALSE	NA	NA
"18805"	"pgam5"	FALSE	FALSE	NA	NA
"18806"	"pgap1"	FALSE	FALSE	61	301
"18807"	"pgap2"	FALSE	FALSE	26	149
"18808"	"pgap3"	FALSE	FALSE	NA	NA
"18809"	"pgbd1"	FALSE	FALSE	NA	NA
"18810"	"pgbd5"	FALSE	FALSE	NA	NA
"18811"	"pgc"	FALSE	FALSE	NA	NA
"18812"	"pgd"	FALSE	FALSE	30	166
"18813"	"pgf"	FALSE	FALSE	28	160
"18814"	"pggt1b"	FALSE	FALSE	NA	NA
"18815"	"pgk1"	FALSE	FALSE	44	221
"18816"	"pgk2"	FALSE	FALSE	NA	NA
"18817"	"pgls"	FALSE	FALSE	42	212
"18818"	"pglyrp1"	FALSE	FALSE	45	222
"18819"	"pglyrp2"	FALSE	FALSE	NA	NA
"18820"	"pglyrp3"	FALSE	FALSE	NA	NA
"18821"	"pglyrp4"	FALSE	FALSE	NA	NA
"18822"	"pgm1"	FALSE	FALSE	16	74
"18823"	"pgm2"	FALSE	FALSE	16	74
"18824"	"pgm2l1"	FALSE	FALSE	52	273
"18825"	"pgm3"	FALSE	FALSE	46	242
"18826"	"pgm5"	FALSE	FALSE	38	202
"18827"	"pgp"	FALSE	FALSE	NA	NA
"18828"	"pgpep1"	FALSE	FALSE	NA	NA
"18829"	"pgpep1l"	FALSE	FALSE	NA	NA
"18830"	"pgr"	FALSE	FALSE	NA	NA
"18831"	"pgr15l"	FALSE	FALSE	NA	NA
"18832"	"pgrmc1"	FALSE	FALSE	46	237
"18833"	"pgrmc2"	FALSE	FALSE	NA	NA
"18834"	"pgs1"	FALSE	FALSE	NA	NA
"18835"	"phactr1"	FALSE	FALSE	NA	NA
"18836"	"phactr2"	FALSE	FALSE	49	259
"18837"	"phactr3"	FALSE	FALSE	NA	NA
"18838"	"phactr4"	FALSE	FALSE	NA	NA
"18839"	"phax"	TRUE	FALSE	NA	NA
"18840"	"phb"	FALSE	FALSE	5	43
"18841"	"phb2"	FALSE	FALSE	6	47
"18842"	"phc1"	FALSE	FALSE	NA	NA
"18843"	"phc2"	FALSE	FALSE	NA	NA
"18844"	"phc3"	FALSE	FALSE	59	297
"18845"	"phex"	FALSE	FALSE	NA	NA
"18846"	"phf1"	FALSE	FALSE	52	275
"18847"	"phf10"	FALSE	FALSE	NA	NA
"18848"	"phf12"	FALSE	FALSE	NA	NA
"18849"	"phf13"	TRUE	FALSE	NA	NA
"18850"	"phf14"	FALSE	FALSE	21	103
"18851"	"phf19"	TRUE	FALSE	11	55
"18852"	"phf2"	FALSE	FALSE	57	293
"18853"	"phf20"	FALSE	FALSE	NA	NA
"18854"	"phf20l1"	FALSE	FALSE	1	5
"18855"	"phf21a"	FALSE	FALSE	1	2
"18856"	"phf21b"	FALSE	FALSE	NA	NA
"18857"	"phf23"	TRUE	FALSE	NA	NA
"18858"	"phf3"	FALSE	FALSE	1	1
"18859"	"phf5a"	TRUE	FALSE	3	22
"18860"	"phf6"	FALSE	FALSE	2	17
"18861"	"phf7"	FALSE	FALSE	NA	NA
"18862"	"phf8"	FALSE	FALSE	NA	NA
"18863"	"phgdh"	FALSE	FALSE	5	41
"18864"	"phgr1"	FALSE	FALSE	NA	NA
"18865"	"phip"	FALSE	FALSE	1	9
"18866"	"phka1"	FALSE	FALSE	33	180
"18867"	"phka2"	FALSE	FALSE	49	256
"18868"	"phkb"	FALSE	FALSE	45	224
"18869"	"phkg1"	FALSE	FALSE	NA	NA
"18870"	"phkg2"	FALSE	FALSE	NA	NA
"18871"	"phlda1"	TRUE	FALSE	36	198
"18872"	"phlda2"	FALSE	FALSE	NA	NA
"18873"	"phlda3"	FALSE	FALSE	36	196
"18874"	"phldb1"	FALSE	FALSE	80	326
"18875"	"phldb2"	FALSE	FALSE	35	192
"18876"	"phldb3"	FALSE	FALSE	NA	NA
"18877"	"phlpp1"	FALSE	FALSE	25	145
"18878"	"phlpp2"	FALSE	FALSE	25	137
"18879"	"phospho1"	FALSE	FALSE	77	323
"18880"	"phospho2"	FALSE	FALSE	NA	NA
"18881"	"phox2a"	FALSE	FALSE	NA	NA
"18882"	"phox2b"	FALSE	FALSE	NA	NA
"18883"	"phpt1"	FALSE	FALSE	50	262
"18884"	"phrf1"	FALSE	FALSE	NA	NA
"18885"	"phtf1"	FALSE	FALSE	NA	NA
"18886"	"phtf2"	FALSE	FALSE	33	175
"18887"	"phxr2"	FALSE	FALSE	57	293
"18888"	"phxr4"	FALSE	FALSE	1	8
"18889"	"phyh"	FALSE	FALSE	32	173
"18890"	"phyhd1"	FALSE	FALSE	81	330
"18891"	"phyhip"	FALSE	FALSE	NA	NA
"18892"	"phyhipl"	FALSE	FALSE	NA	NA
"18893"	"pi15"	FALSE	FALSE	36	196
"18894"	"pi16"	FALSE	FALSE	41	208
"18895"	"pi4k2a"	FALSE	FALSE	45	227
"18896"	"pi4k2b"	TRUE	FALSE	23	109
"18897"	"pi4ka"	FALSE	FALSE	NA	NA
"18898"	"pi4kb"	FALSE	FALSE	NA	NA
"18899"	"pias1"	FALSE	FALSE	45	230
"18900"	"pias2"	FALSE	FALSE	NA	NA
"18901"	"pias3"	FALSE	FALSE	45	233
"18902"	"pias4"	TRUE	FALSE	NA	NA
"18903"	"pibf1"	FALSE	FALSE	21	106
"18904"	"picalm"	FALSE	FALSE	49	255
"18905"	"pick1"	FALSE	FALSE	NA	NA
"18906"	"pid1"	FALSE	FALSE	NA	NA
"18907"	"pif1"	FALSE	FALSE	81	328
"18908"	"piga"	FALSE	FALSE	14	63
"18909"	"pigb"	FALSE	FALSE	NA	NA
"18910"	"pigc"	FALSE	FALSE	NA	NA
"18911"	"pigf"	FALSE	FALSE	3	20
"18912"	"pigg"	FALSE	FALSE	NA	NA
"18913"	"pigh"	FALSE	FALSE	NA	NA
"18914"	"pigk"	FALSE	FALSE	NA	NA
"18915"	"pigl"	FALSE	FALSE	NA	NA
"18916"	"pigm"	FALSE	FALSE	NA	NA
"18917"	"pign"	FALSE	FALSE	NA	NA
"18918"	"pigo"	FALSE	FALSE	NA	NA
"18919"	"pigp"	FALSE	FALSE	NA	NA
"18920"	"pigq"	FALSE	FALSE	NA	NA
"18921"	"pigr"	FALSE	FALSE	NA	NA
"18922"	"pigs"	FALSE	FALSE	NA	NA
"18923"	"pigt"	FALSE	FALSE	NA	NA
"18924"	"pigu"	FALSE	FALSE	NA	NA
"18925"	"pigv"	TRUE	FALSE	NA	NA
"18926"	"pigw"	FALSE	FALSE	NA	NA
"18927"	"pigx"	FALSE	FALSE	46	240
"18928"	"pigyl"	FALSE	FALSE	NA	NA
"18929"	"pigz"	FALSE	FALSE	NA	NA
"18930"	"pih1d1"	FALSE	FALSE	NA	NA
"18931"	"pih1d2"	FALSE	FALSE	NA	NA
"18932"	"pik3ap1"	FALSE	FALSE	25	137
"18933"	"pik3c2a"	FALSE	FALSE	24	131
"18934"	"pik3c2b"	FALSE	FALSE	33	176
"18935"	"pik3c2g"	FALSE	FALSE	NA	NA
"18936"	"pik3c3"	FALSE	FALSE	NA	NA
"18937"	"pik3ca"	FALSE	FALSE	22	107
"18938"	"pik3cb"	FALSE	FALSE	25	146
"18939"	"pik3cd"	FALSE	FALSE	17	89
"18940"	"pik3cg"	FALSE	FALSE	17	86
"18941"	"pik3ip1"	FALSE	FALSE	13	61
"18942"	"pik3r1"	FALSE	FALSE	34	185
"18943"	"pik3r2"	FALSE	FALSE	NA	NA
"18944"	"pik3r3"	FALSE	FALSE	26	155
"18945"	"pik3r4"	FALSE	FALSE	NA	NA
"18946"	"pik3r5"	FALSE	FALSE	54	284
"18947"	"pik3r6"	FALSE	FALSE	25	134
"18948"	"pikfyve"	FALSE	FALSE	25	144
"18949"	"pilra"	TRUE	FALSE	25	132
"18950"	"pilrb1"	FALSE	FALSE	25	132
"18951"	"pilrb2"	FALSE	FALSE	25	132
"18952"	"pim1"	FALSE	FALSE	53	282
"18953"	"pim2"	FALSE	FALSE	16	73
"18954"	"pim3"	FALSE	FALSE	NA	NA
"18955"	"pin1"	TRUE	FALSE	NA	NA
"18956"	"pin4"	FALSE	FALSE	4	32
"18957"	"pinc"	FALSE	FALSE	NA	NA
"18958"	"pink1"	FALSE	FALSE	NA	NA
"18959"	"pinx1"	FALSE	FALSE	NA	NA
"18960"	"pip"	FALSE	FALSE	NA	NA
"18961"	"pip4k2a"	FALSE	FALSE	45	227
"18962"	"pip4k2b"	FALSE	FALSE	NA	NA
"18963"	"pip4k2c"	FALSE	FALSE	NA	NA
"18964"	"pip5k1a"	FALSE	FALSE	NA	NA
"18965"	"pip5k1b"	FALSE	FALSE	75	320
"18966"	"pip5k1c"	FALSE	FALSE	NA	NA
"18967"	"pip5kl1"	FALSE	FALSE	NA	NA
"18968"	"pipox"	FALSE	FALSE	NA	NA
"18969"	"pir"	FALSE	FALSE	66	310
"18970"	"pira2"	FALSE	FALSE	25	135
"18971"	"pirt"	FALSE	FALSE	NA	NA
"18972"	"pisd"	FALSE	FALSE	NA	NA
"18973"	"pisd-ps1"	FALSE	FALSE	1	3
"18974"	"pisd-ps2"	FALSE	FALSE	NA	NA
"18975"	"pitpna"	FALSE	FALSE	NA	NA
"18976"	"pitpnb"	FALSE	FALSE	NA	NA
"18977"	"pitpnc1"	FALSE	FALSE	16	73
"18978"	"pitpnm1"	FALSE	FALSE	52	276
"18979"	"pitpnm2"	FALSE	FALSE	16	77
"18980"	"pitpnm3"	FALSE	FALSE	NA	NA
"18981"	"pitrm1"	FALSE	FALSE	14	63
"18982"	"pitx1"	FALSE	FALSE	NA	NA
"18983"	"pitx2"	FALSE	FALSE	NA	NA
"18984"	"pitx3"	FALSE	FALSE	NA	NA
"18985"	"piwil1"	FALSE	FALSE	NA	NA
"18986"	"piwil2"	FALSE	FALSE	NA	NA
"18987"	"piwil4"	FALSE	FALSE	NA	NA
"18988"	"pja1"	FALSE	FALSE	46	240
"18989"	"pja2"	TRUE	FALSE	24	129
"18990"	"pkd1"	FALSE	FALSE	52	275
"18991"	"pkd1l1"	FALSE	FALSE	NA	NA
"18992"	"pkd1l2"	FALSE	FALSE	NA	NA
"18993"	"pkd1l3"	FALSE	FALSE	NA	NA
"18994"	"pkd2"	FALSE	FALSE	24	113
"18995"	"pkd2l1"	FALSE	FALSE	NA	NA
"18996"	"pkd2l2"	FALSE	FALSE	NA	NA
"18997"	"pkdcc"	FALSE	FALSE	27	157
"18998"	"pkdrej"	FALSE	FALSE	NA	NA
"18999"	"pkhd1"	FALSE	FALSE	NA	NA
"19000"	"pkhd1l1"	FALSE	FALSE	NA	NA
"19001"	"pkia"	FALSE	FALSE	79	325
"19002"	"pkib"	FALSE	FALSE	25	136
"19003"	"pkig"	FALSE	FALSE	33	179
"19004"	"pklr"	FALSE	FALSE	NA	NA
"19005"	"pkmyt1"	FALSE	FALSE	NA	NA
"19006"	"pkn1"	FALSE	FALSE	NA	NA
"19007"	"pkn2"	FALSE	FALSE	22	107
"19008"	"pkn3"	FALSE	FALSE	40	207
"19009"	"pknox1"	FALSE	FALSE	1	6
"19010"	"pknox2"	FALSE	FALSE	39	203
"19011"	"pkp1"	FALSE	FALSE	NA	NA
"19012"	"pkp2"	FALSE	FALSE	NA	NA
"19013"	"pkp3"	FALSE	FALSE	NA	NA
"19014"	"pkp4"	FALSE	FALSE	63	305
"19015"	"pla1a"	FALSE	FALSE	36	195
"19016"	"pla2g10"	FALSE	FALSE	NA	NA
"19017"	"pla2g12a"	FALSE	FALSE	5	40
"19018"	"pla2g12b"	FALSE	FALSE	NA	NA
"19019"	"pla2g15"	FALSE	FALSE	29	161
"19020"	"pla2g16"	TRUE	FALSE	34	185
"19021"	"pla2g1b"	FALSE	FALSE	66	310
"19022"	"pla2g2a"	FALSE	FALSE	NA	NA
"19023"	"pla2g2c"	FALSE	FALSE	NA	NA
"19024"	"pla2g2d"	FALSE	FALSE	31	169
"19025"	"pla2g2e"	FALSE	FALSE	NA	NA
"19026"	"pla2g2f"	FALSE	FALSE	NA	NA
"19027"	"pla2g3"	FALSE	FALSE	NA	NA
"19028"	"pla2g4a"	FALSE	FALSE	29	162
"19029"	"pla2g4b"	FALSE	FALSE	NA	NA
"19030"	"pla2g4c"	FALSE	FALSE	NA	NA
"19031"	"pla2g4d"	FALSE	FALSE	NA	NA
"19032"	"pla2g4e"	FALSE	FALSE	NA	NA
"19033"	"pla2g4f"	FALSE	FALSE	27	157
"19034"	"pla2g5"	TRUE	FALSE	NA	NA
"19035"	"pla2g6"	FALSE	FALSE	NA	NA
"19036"	"pla2g7"	TRUE	FALSE	25	132
"19037"	"pla2r1"	FALSE	FALSE	36	196
"19038"	"plaa"	FALSE	FALSE	NA	NA
"19039"	"plac1"	FALSE	FALSE	NA	NA
"19040"	"plac8"	FALSE	FALSE	42	212
"19041"	"plac8l1"	FALSE	FALSE	NA	NA
"19042"	"plag1"	FALSE	FALSE	60	298
"19043"	"plagl1"	FALSE	FALSE	81	330
"19044"	"plagl2"	FALSE	FALSE	17	83
"19045"	"plat"	FALSE	FALSE	36	196
"19046"	"plau"	FALSE	FALSE	24	112
"19047"	"plaur"	FALSE	FALSE	25	134
"19048"	"plb1"	FALSE	FALSE	NA	NA
"19049"	"plbd1"	FALSE	FALSE	25	140
"19050"	"plbd2"	FALSE	FALSE	30	167
"19051"	"plcb1"	FALSE	FALSE	30	164
"19052"	"plcb2"	FALSE	FALSE	17	83
"19053"	"plcb3"	FALSE	FALSE	29	163
"19054"	"plcb4"	FALSE	FALSE	40	205
"19055"	"plcd1"	FALSE	FALSE	80	326
"19056"	"plcd3"	FALSE	FALSE	NA	NA
"19057"	"plcd4"	FALSE	FALSE	NA	NA
"19058"	"plce1"	FALSE	FALSE	26	152
"19059"	"plcg1"	FALSE	FALSE	5	36
"19060"	"plcg2"	TRUE	FALSE	25	137
"19061"	"plch1"	FALSE	FALSE	NA	NA
"19062"	"plch2"	FALSE	FALSE	NA	NA
"19063"	"plcl1"	FALSE	FALSE	81	330
"19064"	"plcl2"	FALSE	FALSE	61	302
"19065"	"plcxd1"	FALSE	FALSE	NA	NA
"19066"	"plcxd2"	FALSE	FALSE	16	73
"19067"	"plcxd3"	FALSE	FALSE	NA	NA
"19068"	"plcz1"	FALSE	FALSE	NA	NA
"19069"	"pld1"	FALSE	FALSE	24	125
"19070"	"pld2"	FALSE	FALSE	NA	NA
"19071"	"pld3"	FALSE	FALSE	64	307
"19072"	"pld4"	FALSE	FALSE	25	135
"19073"	"pld5"	FALSE	FALSE	NA	NA
"19074"	"pld6"	FALSE	FALSE	NA	NA
"19075"	"pldi"	FALSE	FALSE	NA	NA
"19076"	"plec"	FALSE	FALSE	NA	NA
"19077"	"plek"	FALSE	FALSE	25	146
"19078"	"plek2"	FALSE	FALSE	NA	NA
"19079"	"plekha1"	TRUE	FALSE	45	227
"19080"	"plekha2"	FALSE	FALSE	25	144
"19081"	"plekha3"	FALSE	FALSE	NA	NA
"19082"	"plekha4"	FALSE	FALSE	NA	NA
"19083"	"plekha5"	FALSE	FALSE	19	96
"19084"	"plekha6"	FALSE	FALSE	NA	NA
"19085"	"plekha7"	FALSE	FALSE	42	212
"19086"	"plekha8"	FALSE	FALSE	46	238
"19087"	"plekhb1"	FALSE	FALSE	NA	NA
"19088"	"plekhb2"	FALSE	FALSE	26	147
"19089"	"plekhf1"	FALSE	FALSE	62	304
"19090"	"plekhf2"	FALSE	FALSE	49	256
"19091"	"plekhg1"	FALSE	FALSE	24	121
"19092"	"plekhg2"	FALSE	FALSE	16	70
"19093"	"plekhg3"	FALSE	FALSE	24	117
"19094"	"plekhg4"	FALSE	FALSE	NA	NA
"19095"	"plekhg5"	FALSE	FALSE	NA	NA
"19096"	"plekhg6"	FALSE	FALSE	NA	NA
"19097"	"plekhh1"	FALSE	FALSE	NA	NA
"19098"	"plekhh2"	FALSE	FALSE	36	196
"19099"	"plekhh3"	FALSE	FALSE	NA	NA
"19100"	"plekhj1"	TRUE	FALSE	NA	NA
"19101"	"plekhm1"	FALSE	FALSE	25	144
"19102"	"plekhm2"	FALSE	FALSE	28	160
"19103"	"plekhm3"	FALSE	FALSE	25	135
"19104"	"plekhn1"	FALSE	FALSE	NA	NA
"19105"	"plekho1"	FALSE	FALSE	45	227
"19106"	"plekho2"	FALSE	FALSE	24	126
"19107"	"plg"	FALSE	FALSE	NA	NA
"19108"	"plin1"	FALSE	FALSE	NA	NA
"19109"	"plin2"	FALSE	FALSE	24	114
"19110"	"plin3"	FALSE	FALSE	61	299
"19111"	"plin4"	FALSE	FALSE	NA	NA
"19112"	"plin5"	FALSE	FALSE	NA	NA
"19113"	"plk1"	FALSE	FALSE	11	55
"19114"	"plk2"	FALSE	FALSE	24	114
"19115"	"plk3"	FALSE	FALSE	32	172
"19116"	"plk4"	FALSE	FALSE	14	62
"19117"	"plk5"	FALSE	FALSE	NA	NA
"19118"	"pllp"	FALSE	FALSE	NA	NA
"19119"	"pln"	FALSE	FALSE	NA	NA
"19120"	"plod1"	FALSE	FALSE	24	125
"19121"	"plod2"	FALSE	FALSE	62	303
"19122"	"plod3"	FALSE	FALSE	24	122
"19123"	"plp1"	FALSE	FALSE	NA	NA
"19124"	"plp2"	FALSE	FALSE	45	225
"19125"	"plrg1"	FALSE	FALSE	3	22
"19126"	"pls1"	FALSE	FALSE	NA	NA
"19127"	"pls3"	FALSE	FALSE	24	124
"19128"	"plscr1"	FALSE	FALSE	46	238
"19129"	"plscr2"	FALSE	FALSE	35	192
"19130"	"plscr3"	FALSE	FALSE	47	246
"19131"	"plscr4"	FALSE	FALSE	62	304
"19132"	"plscr5"	FALSE	FALSE	NA	NA
"19133"	"pltp"	FALSE	FALSE	24	112
"19134"	"plvap"	FALSE	FALSE	35	191
"19135"	"plxdc1"	FALSE	FALSE	48	249
"19136"	"plxdc2"	FALSE	FALSE	26	150
"19137"	"plxna1"	FALSE	FALSE	30	165
"19138"	"plxna2"	FALSE	FALSE	35	192
"19139"	"plxna3"	FALSE	FALSE	NA	NA
"19140"	"plxna4"	FALSE	FALSE	30	165
"19141"	"plxnb1"	FALSE	FALSE	NA	NA
"19142"	"plxnb2"	FALSE	FALSE	24	117
"19143"	"plxnb3"	FALSE	FALSE	NA	NA
"19144"	"plxnc1"	FALSE	FALSE	45	224
"19145"	"plxnd1"	FALSE	FALSE	24	123
"19146"	"pm20d1"	FALSE	FALSE	NA	NA
"19147"	"pm20d2"	FALSE	FALSE	NA	NA
"19148"	"pmaip1"	FALSE	FALSE	26	147
"19149"	"pmch"	FALSE	FALSE	NA	NA
"19150"	"pmel"	TRUE	FALSE	NA	NA
"19151"	"pmepa1"	FALSE	FALSE	48	252
"19152"	"pmf1"	FALSE	FALSE	15	64
"19153"	"pmfbp1"	FALSE	FALSE	NA	NA
"19154"	"pml"	FALSE	FALSE	16	69
"19155"	"pmm1"	FALSE	FALSE	NA	NA
"19156"	"pmm2"	FALSE	FALSE	NA	NA
"19157"	"pmp2"	FALSE	FALSE	NA	NA
"19158"	"pmp22"	FALSE	FALSE	24	111
"19159"	"pmpca"	FALSE	FALSE	NA	NA
"19160"	"pmpcb"	FALSE	FALSE	NA	NA
"19161"	"pms1"	FALSE	FALSE	1	10
"19162"	"pms2"	FALSE	FALSE	5	39
"19163"	"pmvk"	TRUE	FALSE	68	312
"19164"	"pnck"	FALSE	FALSE	NA	NA
"19165"	"pnkd"	FALSE	FALSE	NA	NA
"19166"	"pnkp"	TRUE	FALSE	NA	NA
"19167"	"pnldc1"	FALSE	FALSE	NA	NA
"19168"	"pnlip"	FALSE	FALSE	66	310
"19169"	"pnliprp1"	FALSE	FALSE	66	310
"19170"	"pnliprp2"	FALSE	FALSE	NA	NA
"19171"	"pnma1"	FALSE	FALSE	NA	NA
"19172"	"pnma2"	FALSE	FALSE	NA	NA
"19173"	"pnma3"	FALSE	FALSE	NA	NA
"19174"	"pnma5"	FALSE	FALSE	NA	NA
"19175"	"pnmal1"	FALSE	FALSE	NA	NA
"19176"	"pnmal2"	FALSE	FALSE	NA	NA
"19177"	"pnmt"	FALSE	FALSE	NA	NA
"19178"	"pnn"	FALSE	FALSE	2	13
"19179"	"pno1"	FALSE	FALSE	NA	NA
"19180"	"pnoc"	FALSE	FALSE	NA	NA
"19181"	"pnp"	FALSE	FALSE	NA	NA
"19182"	"pnp2"	TRUE	FALSE	46	236
"19183"	"pnpla1"	FALSE	FALSE	NA	NA
"19184"	"pnpla2"	FALSE	FALSE	NA	NA
"19185"	"pnpla3"	FALSE	FALSE	NA	NA
"19186"	"pnpla5"	FALSE	FALSE	NA	NA
"19187"	"pnpla6"	FALSE	FALSE	NA	NA
"19188"	"pnpla7"	FALSE	FALSE	17	86
"19189"	"pnpla8"	FALSE	FALSE	45	230
"19190"	"pnpo"	FALSE	FALSE	NA	NA
"19191"	"pnpt1"	FALSE	FALSE	5	45
"19192"	"pnrc1"	FALSE	FALSE	NA	NA
"19193"	"pnrc2"	FALSE	FALSE	NA	NA
"19194"	"poc1a"	TRUE	FALSE	NA	NA
"19195"	"poc1b"	FALSE	FALSE	NA	NA
"19196"	"poc5"	FALSE	FALSE	NA	NA
"19197"	"podn"	FALSE	FALSE	36	197
"19198"	"podnl1"	FALSE	FALSE	56	288
"19199"	"podxl"	FALSE	FALSE	35	192
"19200"	"podxl2"	FALSE	FALSE	NA	NA
"19201"	"pof1b"	FALSE	FALSE	NA	NA
"19202"	"pofut1"	FALSE	FALSE	NA	NA
"19203"	"pofut2"	TRUE	FALSE	NA	NA
"19204"	"pogk"	FALSE	FALSE	19	99
"19205"	"poglut1"	FALSE	FALSE	NA	NA
"19206"	"pogz"	FALSE	FALSE	NA	NA
"19207"	"pola1"	TRUE	FALSE	14	62
"19208"	"pola2"	FALSE	FALSE	13	60
"19209"	"polb"	TRUE	FALSE	45	227
"19210"	"pold1"	TRUE	FALSE	13	60
"19211"	"pold2"	TRUE	FALSE	6	48
"19212"	"pold3"	TRUE	FALSE	14	62
"19213"	"pold4"	FALSE	FALSE	25	141
"19214"	"poldip2"	FALSE	FALSE	7	49
"19215"	"poldip3"	FALSE	FALSE	NA	NA
"19216"	"pole"	FALSE	FALSE	12	57
"19217"	"pole2"	TRUE	FALSE	15	64
"19218"	"pole3"	FALSE	FALSE	NA	NA
"19219"	"pole4"	TRUE	FALSE	2	12
"19220"	"polg"	FALSE	FALSE	NA	NA
"19221"	"polg2"	FALSE	FALSE	32	170
"19222"	"polh"	FALSE	FALSE	5	40
"19223"	"poli"	FALSE	FALSE	5	46
"19224"	"polk"	FALSE	FALSE	NA	NA
"19225"	"poll"	FALSE	FALSE	NA	NA
"19226"	"polm"	FALSE	FALSE	71	315
"19227"	"poln"	TRUE	FALSE	14	62
"19228"	"polq"	FALSE	FALSE	14	62
"19229"	"polr1a"	FALSE	FALSE	3	26
"19230"	"polr1b"	FALSE	FALSE	5	43
"19231"	"polr1c"	FALSE	FALSE	NA	NA
"19232"	"polr1d"	FALSE	FALSE	NA	NA
